,commit_id,owner,repo,source,CVE_ID,CWE_ID,category
21854,2004dabaac4104e9aa067e3fe9326d3958b27ca1,stoth68000,media-tree,wild,NA,NA,non-security
21855,7a20c64ddb3deeb08bbe1ca8e9bcafd3241a5e0e,stoth68000,media-tree,wild,NA,NA,non-security
21856,f1f66f8f0cb412b70838b1b4d8b03f953e09dd8c,mjg59,linux,wild,NA,NA,non-security
21857,20fddebf52d6de7ce63657981c80cfbabcaab7f2,facebook,hhvm,wild,NA,NA,non-security
21858,e4fda9f264e154946c678ca7ff07023f573abf6a,stoth68000,media-tree,wild,NA,NA,non-security
21859,658e7576fced59bfa6a45254c1c84e649a4f125f,libav,libav,wild,NA,NA,non-security
21860,71b33a4f7c864bf5fc893b5ca144770ad05f1d4a,stoth68000,media-tree,wild,NA,NA,non-security
21861,e9add0d85b38db8efebd53bed83125945103e11f,FFmpeg,FFmpeg,wild,NA,NA,non-security
21862,2af7c653993199fb32dc6d9504064a0c9c57e5d6,torvalds,linux,wild,NA,NA,non-security
21863,562c0b139aa2162e8880b3c979bc3dfd353bb630,PowerDNS,pdns,wild,NA,NA,non-security
21864,244ab72d84a04d40bd270da604161e02af73fb11,stoth68000,media-tree,wild,NA,NA,non-security
21865,fc631c82e1734d718ff0832558f64c8f5d185f26,torvalds,linux,wild,NA,NA,non-security
21866,42d97eb0ade31e1bc537d086842f5d6e766d9d51,torvalds,linux,wild,NA,NA,non-security
21867,3541e349e18eeacbe8e5e97ed984f018be4cfdaf,torvalds,linux,wild,NA,NA,non-security
21868,a95898114059e1038f3f7ee9bd2e43aefa62709a,mjg59,linux,wild,NA,NA,non-security
21869,9438890977a5e6554fb39181a771d914d97ed5f2,cesanta,mongoose-os,wild,NA,NA,non-security
21870,93f7c93bee6382e01c34ea0c34ff8fb98c648734,mjg59,linux,wild,NA,NA,non-security
21871,36d4908efe80c72a48bdce31132c4b6331c9c094,rpm-software-management,rpm,wild,NA,NA,non-security
21872,9110540f7f2bbcc3577d2580a696fbb7af68c892,torvalds,linux,wild,NA,NA,non-security
21873,4c61b7c4cc3e250a9327ccde948cbc841ec3f015,openbsd,src,wild,NA,NA,non-security
21874,1203c42e7be1aa0be641b701f42b6d38c2d94b39,mjg59,linux,wild,NA,NA,non-security
21875,d4709c78eeff2b272e0b9727748b72371b0e71ab,torvalds,linux,wild,NA,NA,non-security
21876,1dee31f74fed47565ed62023fc65fcb7d6c5d648,mjg59,linux,wild,NA,NA,non-security
21877,1f30a61482df44ee75c4db73f7f3d70052b93e83,mjg59,linux,wild,NA,NA,non-security
21878,47017dd870e6284d76a60cf0d065fc32a55803b1,FFmpeg,FFmpeg,wild,NA,NA,non-security
21879,92ed48e5230e8f5906dda0cc31715b3b7e3fe303,stoth68000,media-tree,wild,NA,NA,non-security
21880,02c823d4f3cf4d40a9dabd4d5f815ea73e242f6f,FFmpeg,FFmpeg,wild,NA,NA,non-security
21881,b06723da824af1e979eb1699623881b5f45a783c,torvalds,linux,wild,NA,NA,non-security
21882,f76936d07c4eeb36d8dbb64ebd30ab46ff85d9f7,mjg59,linux,wild,NA,NA,non-security
21883,1b40c435791e33aa587cf54baaa069b6ec1ad6a9,openbsd,src,wild,NA,NA,non-security
21884,34f18ba8538161bc3c04557443fadf9dafd2d699,FFmpeg,FFmpeg,wild,NA,NA,non-security
21885,a8b8d57c25eb61a04431324e1a41109925290512,torvalds,linux,wild,NA,NA,non-security
21886,58a5bdc7358ae87d2f7b8c85319f624651b7555b,torvalds,linux,wild,NA,NA,non-security
21887,6248015d6867449b0a850dfe0810e9c5a8bffe41,torvalds,linux,wild,NA,NA,non-security
21888,578c03c86fadcc6fd7319ddf41dd4d1d88aab77a,torvalds,linux,wild,NA,NA,non-security
21889,18d31f8e59aecbe2400469a8ac51bec9ab909a5a,polarssl,polarssl,wild,NA,NA,non-security
21890,ba9aadd80c24775e55a93ebe0c2491b4d2899257,stoth68000,media-tree,wild,NA,NA,non-security
21891,90b47a9f2083adae1627fda39f7c748f2fd37342,radare,radare2,wild,NA,NA,non-security
21892,b7f7f96ee483967329c01126a6ff7c2e8a91e001,openbsd,src,wild,NA,NA,non-security
21893,4a8612a0250e336267b5c6aa1bf2ae05b7abe6ef,openbsd,src,wild,NA,NA,non-security
21894,9594e364ed49d575dc27b887a996af10d18577ce,php,php-src,wild,NA,NA,non-security
21895,db59ac434230c2d6c051bb314f320ad977e6841d,torvalds,linux,wild,NA,NA,non-security
21896,807c86e2ceba8febe79b289d50cd0d5e0b0af917,torvalds,linux,wild,NA,NA,non-security
21897,1dc259c3c4e83ca26357d05b4ecb427f7581a02d,cesanta,mongoose-os,wild,NA,NA,non-security
21898,7de967e76fce652f9e8f3594c97ae132e3a0833a,torvalds,linux,wild,NA,NA,non-security
21899,4d745743e8a77a8cab2863c75920e3964a0856ad,GNOME,gimp,wild,NA,NA,non-security
21900,18316347865978868d70cc70dad54df2e3a8357e,memcached,memcached,wild,NA,NA,non-security
21901,e817c077797e7629ae62d990749493d6e7f661bf,libjpeg-turbo,libjpeg-turbo,wild,NA,NA,non-security
21902,7f732d49b697375cfd7ec9a96a7186bf5a45ce75,OpenSC,OpenSC,wild,NA,NA,non-security
21903,3070e33229079e028551cdd2bdbdade61cc94543,mapserver,mapserver,wild,NA,NA,non-security
21904,54efd50bfd873e2dbf784e0b21a8027ba4299a3e,mjg59,linux,wild,NA,NA,non-security
21905,0f97869df672f7f05ce3e8672ca42792d6df852b,mjg59,linux,wild,NA,NA,non-security
21906,e390cf5a9722d3f3cc54efb505f6ff37fa554b11,bonzini,qemu,wild,NA,NA,non-security
21907,b4ebed9d46b6d739e7ce95cf7a71e18217cec89f,root-project,root,wild,NA,NA,non-security
21908,4537c8c8bc1ece123f22f10a43b5b9a2a8c77cd4,rpm-software-management,rpm,wild,NA,NA,non-security
21909,68566c34e2afa1800ffae3b88057d473b57e5f85,wesnoth,wesnoth,wild,NA,NA,non-security
21910,cc040a8a0e8ba95fbb0ae1edcb9ec83623b422e3,mjg59,linux,wild,NA,NA,non-security
21911,3fc3e8269fa5c1f35b518dbe18dc48acef3c7684,torvalds,linux,wild,NA,NA,non-security
21912,87f148d526348a591716c66c40b3c294880ffc63,FFmpeg,FFmpeg,wild,NA,NA,non-security
21913,60450d507f89a310c99a5039f720c18e7799b393,bagder,curl,wild,NA,NA,non-security
21914,49f91ac3310da217ba877b1872d2aba907022a22,mjg59,linux,wild,NA,NA,non-security
21915,849db1aacd223b25826246171519413fad601df6,torvalds,linux,wild,NA,NA,non-security
21916,61baf779dacca5ae17ac3ea1c3338b039824c280,mongodb,mongo,wild,NA,NA,non-security
21917,5e6a3ce6573f0c519d1ff57df60e3877bb2d3151,stoth68000,media-tree,wild,NA,NA,non-security
21918,5c7f0e083d2d98ba14ddd10e88f001a0ead4cae4,stoth68000,media-tree,wild,NA,NA,non-security
21919,9e1a0824cb02ce376c5315028e54a2eef61b1d31,mjg59,linux,wild,NA,NA,non-security
21920,b3e0b1b6d841a4b2f64fc09ea728913da8218424,torvalds,linux,wild,NA,NA,non-security
21921,fa9142b7e46e8ce3885bd179d0f6e2cfa3c0e9d1,szukw000,openjpeg,wild,NA,NA,non-security
21922,c07496fa61f4c5cb2addd1c57f6b22fcaeea2eeb,torvalds,linux,wild,NA,NA,non-security
21923,38ff1edb52f737d490126728e3d5ba2b8d2f3ba0,stoth68000,media-tree,wild,NA,NA,non-security
21924,14dfacdb5f3d2849526ce06ad5a143ba23eda378,irssi,irssi,wild,NA,NA,non-security
21925,1e5554c8428bc7209a83e2d07ca724be4d981ce3,stoth68000,media-tree,wild,NA,NA,non-security
21926,4407a29bad96a773e1ddd380ecab0828b5656b0a,torvalds,linux,wild,NA,NA,non-security
21927,d8c0372baadb29e60668c2bddfcf39294f3d4581,stoth68000,media-tree,wild,NA,NA,non-security
21928,f98e7f2fe9d7ac5851cf8cc9933993a2b74566c1,stoth68000,media-tree,wild,NA,NA,non-security
21929,a09d498bc9bd5274d102f5130f7f65dd14243a77,teeworlds,teeworlds,wild,NA,NA,non-security
21930,c1d855937957f608a1a28991346ae199a956fada,wireshark,wireshark,wild,NA,NA,non-security
21931,05f408dddb013168759cdb4cbd0ba4e189a9504d,mjg59,linux,wild,NA,NA,non-security
21932,930e8c9e79acc0e3f1702dcd2345f4584818c2e9,torvalds,linux,wild,NA,NA,non-security
21933,143526ee94a295ed33b9cc19e9532ab6d14a1cc0,mjg59,linux,wild,NA,NA,non-security
21934,ab166d5aa3bc036fba7efaca6e4e43a7e9510acf,torvalds,linux,wild,NA,NA,non-security
21935,901f0ba3d4c3864ba712546522176f3bcf4eafc6,MariaDB,server,wild,NA,NA,non-security
21936,f94bc1e70281c5a587049015af8f3e024d45ad66,mjg59,linux,wild,NA,NA,non-security
21937,0989aa431636ffb347314f0e2f367fdd16d7a57f,stoth68000,media-tree,wild,NA,NA,non-security
21938,4cfc7f951c7cbd596849a1b942bc676132f97e15,bagder,curl,wild,NA,NA,non-security
21939,b3eeea6619a0ed4f37138661c49339b21361d397,mjg59,linux,wild,NA,NA,non-security
21940,eb8804f654a512a1a4e2f189d1bbaa41565e46b5,mjg59,linux,wild,NA,NA,non-security
21941,0cc4cdebb789c5ca8c2b263c846fe7e9b0a199bd,stoth68000,media-tree,wild,NA,NA,non-security
21942,10cea23bd46cb43fab1de5c59828ae67f80975c3,openssl,openssl,wild,NA,NA,non-security
21943,ad9333d5ef82f74dc470744f19f1350fabc93aa4,FFmpeg,FFmpeg,wild,NA,NA,non-security
21944,7f5e1340f9bf6e1566be630f424accdb2ad0aed7,antirez,redis,wild,NA,NA,non-security
21945,33d2442a32fe6d55b752e347f44826c5010b1aec,php,php-src,wild,NA,NA,non-security
21946,06f292e4806fcec2e7b2356c41241f5b6c4e3afb,mjg59,linux,wild,NA,NA,non-security
21947,d9515c5ec1a20c77d83471e634ad9bb12deb0eac,torvalds,linux,wild,NA,NA,non-security
21948,2fb1c9a4f2dbc2f0bd2431c7fa64d0b5483864e4,mjg59,linux,wild,NA,NA,non-security
21949,5102f768570b3486979afb68c595b71cfb7f026f,stoth68000,media-tree,wild,NA,NA,non-security
21950,565700447a57dc28c3a4b887b50a1d633da6810e,torvalds,linux,wild,NA,NA,non-security
21951,5fcf4303037a648f7b3e40c9a73361879852efe7,stoth68000,media-tree,wild,NA,NA,non-security
21952,2166ab77d8f81d9c44b2a4213f581f3e6dc784a7,SchedMD,slurm,wild,NA,NA,non-security
21953,897161a05afc7758e9f242b2b233e35ffd9b2200,openbsd,src,wild,NA,NA,non-security
21954,2bd94bd79e5bfa217714f78e5d6d7b6517ca546f,stoth68000,media-tree,wild,NA,NA,non-security
21955,b8085f493a7066fe6990c15e8e30d8b20c736062,bagder,curl,wild,NA,NA,non-security
21956,0fb1d9bcbcf701a45835aa150c57ca54ea685bfa,stoth68000,media-tree,wild,NA,NA,non-security
21957,f4c550f664553ef996d84c4b19f24449dc739c7b,memcached,memcached,wild,NA,NA,non-security
21958,5087c8229986cc502c807a15f8ea416b0ef22346,stoth68000,media-tree,wild,NA,NA,non-security
21959,d5ffd75a27fade39ba5df3b07290c5a2c297b9bd,mjg59,linux,wild,NA,NA,non-security
21960,cf88c79006bd6a09ad725ba0b34c0e23db20b19e,mjg59,linux,wild,NA,NA,non-security
21961,65f65c302104059486d0c694c6a15e9aa187b247,libav,libav,wild,NA,NA,non-security
21962,248abd3d02ea8e4069a166b110c290e755eda0d1,shadowsocks,shadowsocks-libev,wild,NA,NA,non-security
21963,6830be90e71f46bcd182a9202b151eaf2b299434,openssh,openssh-portable,wild,NA,NA,non-security
21964,6dbfd57855bd75408d5aaf9c826b58a2e74b7d27,openbsd,src,wild,NA,NA,non-security
21965,c8bf4d04f970fafb3430d332533e1cf103f2a018,stoth68000,media-tree,wild,NA,NA,non-security
21966,6742064aef7f1fba8e68d30b2e726918a5d66790,stoth68000,media-tree,wild,NA,NA,non-security
21967,1af7f05628fab81fdf4412d757676412ba5db660,mjg59,linux,wild,NA,NA,non-security
21968,43c27fb5c21eb238ce5ffc7766bc59ab773bfd7c,stoth68000,media-tree,wild,NA,NA,non-security
21969,5c1127d320e02fccebf10ec3d8bce13317bb4d3c,mjg59,linux,wild,NA,NA,non-security
21970,44835f197bf1e3f57464f23dfb239fef06cf89be,torvalds,linux,wild,NA,NA,non-security
21971,07cafff288266c3aa082f4bda3d47989e73ee85d,mjg59,linux,wild,NA,NA,non-security
21972,88a45604a3dd08b8b7cd1b00fa6822e8545ca98f,proftpd,proftpd,wild,NA,NA,non-security
21973,59e0940a53614c87cd2974def614e10cc060cbba,apache,httpd,wild,NA,NA,non-security
21974,ab226e21ad34f6ef52e00d2ab399d2364b4cdfee,torvalds,linux,wild,NA,NA,non-security
21975,c2613ab23b35a64457f230f049b82c59884c24db,alandekok,freeradius-server,wild,NA,NA,non-security
21976,53a9c87e7e02abf3575be98c9fb2018fa30a61b9,mjg59,linux,wild,NA,NA,non-security
21977,b94bf594cf8ed67cdd0439e70fa939783471597a,stoth68000,media-tree,wild,NA,NA,non-security
21978,9c76f012702d71b85567ae3bd1bed47c570b4eb1,stoth68000,media-tree,wild,NA,NA,non-security
21979,e4390592a4fc3ee10a8bc4742197fdbac3935f74,mjg59,linux,wild,NA,NA,non-security
21980,005eff5919cdc29ec7f1c6169db40c533f1e05d7,mjg59,linux,wild,NA,NA,non-security
21981,c372f2193a2e73d5936bf37259ae63ca388b4cbc,torvalds,linux,wild,NA,NA,non-security
21982,5add189a125e6b497e31bffdaaed8145ec6d4984,torvalds,linux,wild,NA,NA,non-security
21983,7fc3a9bd07c5278782437f1bc068da103ae1b617,ceph,ceph,wild,NA,NA,non-security
21984,da91b5c9fdf137455141cd584de233e600613b24,LibRaw,LibRaw,wild,NA,NA,non-security
21985,1db875631f8d5bbf497f67e47f254eece888d51d,mjg59,linux,wild,NA,NA,non-security
21986,8eb891fc809b2300137bcd247025628c06c95a63,mjg59,linux,wild,NA,NA,non-security
21987,2b147df562aa30f5ecf1098415d064d6ba95cba5,openbsd,src,wild,NA,NA,non-security
21988,d74de4a355ec62df7a0f01ffa53519f71bf65f2a,kamailio,kamailio,wild,NA,NA,non-security
21989,c4c373bab376f7d4accb8af8eb3dfc41a99ae2d4,SchedMD,slurm,wild,NA,NA,non-security
21990,8bb91f6a2d1db8031bfbb367df075f041d0cdfe2,torvalds,linux,wild,NA,NA,non-security
21991,ccfcc3c10b2a5cb8fd3c918199a4ff904fc6fb3e,mjg59,linux,wild,NA,NA,non-security
21992,3584f076670fe3093c83cfcc15c10048c5f77355,civetweb,civetweb,wild,NA,NA,non-security
21993,282312d1ac8aad4947a01c2caf79c9c0299fb495,torvalds,linux,wild,NA,NA,non-security
21994,3853be2603191829b442b64dac6ae8ba0c027bf9,torvalds,linux,wild,NA,NA,non-security
21995,746441fcb8f16bbcc4ab3c46347984e8b0a62331,libressl-portable,openbsd,wild,NA,NA,non-security
21996,9a7c4878427dba2fbbd080fb21ba66d5daf21b8e,bonzini,qemu,wild,NA,NA,non-security
21997,c152b63efc94d5fd486a39e9df5e61ae77e08e44,stoth68000,media-tree,wild,NA,NA,non-security
21998,bfe6a2e099dc5c819353626693e9458f64babcdf,openbsd,src,wild,NA,NA,non-security
21999,564f00f6c03a9339c259eb71a5b3aa8ef7ff1c2e,torvalds,linux,wild,NA,NA,non-security
22000,679c1a2f9975a277b05fe3906318f03831d0f4d0,facebook,hhvm,wild,NA,NA,non-security
22001,5efdb4be598fc2af6937c3387586635ddf6fd2c8,torvalds,linux,wild,NA,NA,non-security
22002,c41c145c7386ebe72b1cfb0475d836a689fecc5e,behdad,harfbuzz,wild,NA,NA,non-security
22003,773fe062cc3d781e6de875b5ad8163ad533c72f7,wesnoth,wesnoth,wild,NA,NA,non-security
22004,8e0d8572be05de0c3af04783775ce4037df96be8,stoth68000,media-tree,wild,NA,NA,non-security
22005,05a9b493eb93605c8d147634aecfd8bc92006847,bitcoin,bitcoin,wild,NA,NA,non-security
22006,85a5fbe45cb643421cd23fcbe904c9e95ec29392,root-project,root,wild,NA,NA,non-security
22007,acf8dd0a9d0b9e4cdb597c2f74802f79c699e802,mjg59,linux,wild,NA,NA,non-security
22008,694d99d40972f12e59a3696effee8a376b79d7c8,torvalds,linux,wild,NA,NA,non-security
22009,26b3871d2c82b7c733a3b6d631a6e48c9ebf1c5a,torvalds,linux,wild,NA,NA,non-security
22010,3511494ce2f3d3b77544c79b87511a4ddb61dc89,stoth68000,media-tree,wild,NA,NA,non-security
22011,135f9eceb7fa0287e535f9ec921485661e9d6667,torvalds,linux,wild,NA,NA,non-security
22012,e376573f7267390f4e1bdc552564b6fb913bce76,torvalds,linux,wild,NA,NA,non-security
22013,b4210b810e5040f10a30ba56de6c3faab5c49345,stoth68000,media-tree,wild,NA,NA,non-security
22014,4957faade11b3a278c3b3cade3411ddc20afa791,torvalds,linux,wild,NA,NA,non-security
22015,6fec07ab7ee185bb2ae4e075fd7e4536f753de98,luke-jr,bfgminer,wild,NA,NA,non-security
22016,c844d483004df596b0bd6e68a3be8e0cd85536ce,mjg59,linux,wild,NA,NA,non-security
22017,d5eed904bb6010b429b82c47e7cdb6a32f0c1343,torvalds,linux,wild,NA,NA,non-security
22018,825c423a35a80a8fd66398a3f9bde7f0b0187a76,torvalds,linux,wild,NA,NA,non-security
22019,1765a575334f1a232c1478accdee5c7d19f4b3e3,mjg59,linux,wild,NA,NA,non-security
22020,9ecb992674cec86091b4fce3bd66faee8b56b165,qemu,qemu,wild,NA,NA,non-security
22021,96020145760692df0596dbd09698138309031699,espruino,Espruino,wild,NA,NA,non-security
22022,9e36fda0b359d2a6ae039c3d7e71a04502a77898,stoth68000,media-tree,wild,NA,NA,non-security
22023,6b486ce9ee109c7dc3de31b23724f8e3b3c5ff35,torvalds,linux,wild,NA,NA,non-security
22024,405ca532a1af41e833c7c75a2503ec6e9d163b9e,radare,radare2,wild,NA,NA,non-security
22025,fb80fee190f5997aec18bec225d39f5c32466c4b,wireshark,wireshark,wild,NA,NA,non-security
22026,eafad852d29334ea6d264118ed57aa07b5e49413,NagiosEnterprises,nagioscore,wild,NA,NA,non-security
22027,8d1211a6aaea43ea36151c17b0193eb763ff2d7e,stoth68000,media-tree,wild,NA,NA,non-security
22028,020fdfd55dc534eecab12a53bb3ef50d7a71e5cb,php,php-src,wild,NA,NA,non-security
22029,2e729fbb96379e6725c28e2ad5407531da6dc1f6,wireshark,wireshark,wild,NA,NA,non-security
22030,ad6bb90f3401556469489f237cb08626d88703d2,stoth68000,media-tree,wild,NA,NA,non-security
22031,0038c1e2181b520a9307aae6587e110468072392,postgres,postgres,wild,NA,NA,non-security
22032,342038d92403b3efa1138a8599666b9f026279d6,torvalds,linux,wild,NA,NA,non-security
22033,3f558f2e9b0a1d6763fb07ef08b082667bc207b6,mpv-player,mpv,wild,NA,NA,non-security
22034,68fa9f0ab1b61cfc7deee699da8b5b5cb12f7a58,stoth68000,media-tree,wild,NA,NA,non-security
22035,43674f2de44ee223018f9598ad458454fb5e2692,wolfSSL,wolfssl,wild,NA,NA,non-security
22036,c4df94e10b02b8a261424b174dd0c6259fe1c43d,php,php-src,wild,NA,NA,non-security
22037,f9022f66336b8ad680884d4810f1c421fff899e3,torvalds,linux,wild,NA,NA,non-security
22038,1b39f9e3cc9e7b988b364b7c3ee10d33893a0997,wernerd,ZRTPCPP,wild,NA,NA,non-security
22039,dc888405510dbaf4019cda7a6625f6e0721d113e,stoth68000,media-tree,wild,NA,NA,non-security
22040,0ffacfd995764b02c4ecd65f0a621d18cec15249,golang,go,wild,NA,NA,non-security
22041,59575d1c717815d62f1b5aeac74e5e60a1b27428,stoth68000,media-tree,wild,NA,NA,non-security
22042,91769986a724f63db52f3c78c79ac84a5b7045bf,stoth68000,media-tree,wild,NA,NA,non-security
22043,4c882dd808b907652c9a8fe4f7d345cb4dee6a92,mjg59,linux,wild,NA,NA,non-security
22044,9936ecf0745002cea8e46dc575079b4872e9af8c,mm2,Little-CMS,wild,NA,NA,non-security
22045,e0a465829f30c2ae964ed4d0cfa5a0e92c7be50d,cyrusimap,cyrus-imapd,wild,NA,NA,non-security
22046,ca86420e6801c5e97cc40176cce27d2b0125a430,collectd,collectd,wild,NA,NA,non-security
22047,132aba090d2dd98adb45c8f8cc38e21ccbfb98b3,stoth68000,media-tree,wild,NA,NA,non-security
22048,06116e6a19bc4916ddf349108e59e38eda83d533,dovecot,core,wild,NA,NA,non-security
22049,89381ecafa8c3c79470169e51ac81126beb41d58,rpm-software-management,rpm,wild,NA,NA,non-security
22050,b5696e5e0dbfb6323277d51d67d230317c18aba9,stoth68000,media-tree,wild,NA,NA,non-security
22051,0088cbbc4b66b287132a8a04b3e2509d44a6387c,torvalds,linux,wild,NA,NA,non-security
22052,d9b68f8aba0ae3f9ab6c5dec4ae1052b7e26c53c,stoth68000,media-tree,wild,NA,NA,non-security
22053,45b0cf54bc5da284afc86fad97e1c8b1bbe26d73,mjg59,linux,wild,NA,NA,non-security
22054,e97126cd9056b3b42cdc862ace2ed66f8026f55b,mjg59,linux,wild,NA,NA,non-security
22055,87b0c9bcf9bc0a9546625c27dcb6c7918f55795c,openbsd,src,wild,NA,NA,non-security
22056,d4cf970d0732628d514405c5a975024b9e205b0b,stoth68000,media-tree,wild,NA,NA,non-security
22057,249418a0d6388720ca1cfb06959e330ec6ece96d,kamailio,kamailio,wild,NA,NA,non-security
22058,cd1b20f90abb1e49d60d8c3f4a7665ca93bea436,systemd,systemd,wild,NA,NA,non-security
22059,497833c6813dde5ca27cc94e28c973d601d601e1,stoth68000,media-tree,wild,NA,NA,non-security
22060,af2e3a009e7f73c3def283a768ea2cef69ae883e,stoth68000,media-tree,wild,NA,NA,non-security
22061,f8a41d8d61decd209828f3312165e80774fcfb70,openbsd,src,wild,NA,NA,non-security
22062,0e81ba231239b58c8b17dca18c6345c13e793824,mjg59,linux,wild,NA,NA,non-security
22063,11bf0487cde6289f071856f5363515f3cab29497,root-project,root,wild,NA,NA,non-security
22064,ea8f75f981918c5946fc4029acdc86707fa901c1,mjg59,linux,wild,NA,NA,non-security
22065,d2e77863aad0be496224284dec7699a2639a1be4,vrtadmin,clamav-devel,wild,NA,NA,non-security
22066,225b769d3ee96fd55ec19ea5ed3cb72bfff32ce5,stoth68000,media-tree,wild,NA,NA,non-security
22067,dc7a10ddee0c56c6d891dd18de5c4ee9869545e0,torvalds,linux,wild,NA,NA,non-security
22068,cd8eb028ef9058938c0c5205488a8934c4ba6294,SchedMD,slurm,wild,NA,NA,non-security
22069,ed688748ea7b716ccd4964c411fb2a71e0660b67,varnishcache,varnish-cache,wild,NA,NA,non-security
22070,2f744062d0c1bbfed5f1e739b1e2029225cce28d,openbsd,src,wild,NA,NA,non-security
22071,66aad10ce88f2a599365322a79f20d02f3c64393,FransUrbo,zfs,wild,NA,NA,non-security
22072,7b4d3e297e8a7d3b82e68231ff077e891c370349,torvalds,linux,wild,NA,NA,non-security
22073,e29fd4beafd6e3f3cf3e3e825eb407dacf24e43a,ARMmbed,mbedtls,wild,NA,NA,non-security
22074,1bfa8e363cae458fb0fad80bd2adfbaf46e4cbe0,wesnoth,wesnoth,wild,NA,NA,non-security
22075,f5f654096487c6d526c47bb66308f9de81f091cf,mjg59,linux,wild,NA,NA,non-security
22076,3be4479fdf2fb7eb17a4592917ae4b536058b0c7,torvalds,linux,wild,NA,NA,non-security
22077,d25398df59b561a26cb4000ceb4dea8a3ff94d22,stoth68000,media-tree,wild,NA,NA,non-security
22078,73e1ac16258fe7e55cce4691e32c0b44d4579e08,stoth68000,media-tree,wild,NA,NA,non-security
22079,eea3f8911f34001d2450a272c2d02f175279b53c,torvalds,linux,wild,NA,NA,non-security
22080,c573486ce9752afb9a8431089762d6845cf1429d,postgres,postgres,wild,NA,NA,non-security
22081,6fcdf565ffb8c661749372115d28efdbe525aeba,torvalds,linux,wild,NA,NA,non-security
22082,f613cbbf9d777afec118b2cdfde40a31853a26e2,apache,httpd,wild,NA,NA,non-security
22083,80376f347d70ce5fcfb98105d83624518e0911d6,mjg59,linux,wild,NA,NA,non-security
22084,ff8a03a623d8e9a7431b4236a901c02634cd5d43,mjg59,linux,wild,NA,NA,non-security
22085,006b455c6a6b680d4b39a3d39efeb73d5bb7c546,php,php-src,wild,NA,NA,non-security
22086,557b4b841852e8cebfee8900ea82228e3486e472,mysql,mysql-server,wild,NA,NA,non-security
22087,042b92c185cbd7b4291710255510ae76b2d7797b,stoth68000,media-tree,wild,NA,NA,non-security
22088,0ef4b05a4f7610182174c09616aa930bbd990435,torvalds,linux,wild,NA,NA,non-security
22089,06ef83a705a98da63797a5a570220b6ca36febd4,mjg59,linux,wild,NA,NA,non-security
22090,de2803bc52d6f746dfe0cb7baaee26bece292560,wireshark,wireshark,wild,NA,NA,non-security
22091,880e86b29cd9f7b999e55ef1a356e39ece5fa409,ceph,ceph,wild,NA,NA,non-security
22092,b30595aea39d6946c1d17c3f278fb8d2fbe2a4cf,torvalds,linux,wild,NA,NA,non-security
22093,30fd9940eee910d847f48bd8740b2d0eaa8d2cfc,stoth68000,media-tree,wild,NA,NA,non-security
22094,910c351ff5a80a373c5f0ec19f012e8d52b8b4c9,mdadams,jasper,wild,NA,NA,non-security
22095,b932ccb5674eb649133b5c33950405c37d17aab3,stoth68000,media-tree,wild,NA,NA,non-security
22096,2d165771062cae75de26fe7bc7cb2d937ff6f1b4,stoth68000,media-tree,wild,NA,NA,non-security
22097,f474c8c857d996f34c39f66bbed23faaa739fad6,mjg59,linux,wild,NA,NA,non-security
22098,333b2448cf5bd5a94c91a77136cac837d38fb984,stoth68000,media-tree,wild,NA,NA,non-security
22099,c2035eea3e9e1df768285fc8d72808469687aec0,torvalds,linux,wild,NA,NA,non-security
22100,204a4be38ff02f88e4945ac2d10a2be033001f84,root-project,root,wild,NA,NA,non-security
22101,58d0602ff55c5d64ca11685387dc99bcc0e51210,openbsd,src,wild,NA,NA,non-security
22102,30e1024ee6c69dac950644f6f9d91dcd406b2104,openbsd,src,wild,NA,NA,non-security
22103,2f388b93a147258f9dbc83ebe63365edac4aa7a2,bonzini,qemu,wild,NA,NA,non-security
22104,cfa913a5077f7619869b2b4d1bf23ccb4f8b3d7b,torvalds,linux,wild,NA,NA,non-security
22105,a9e242ca43b13e5a5d176f97dfd2481c339934b7,torvalds,linux,wild,NA,NA,non-security
22106,bd25fa7ba59cd26094319dfba0011b48465f7355,mjg59,linux,wild,NA,NA,non-security
22107,940801b27e021b3494a44bc93be3c73fadbe4c2f,torvalds,linux,wild,NA,NA,non-security
22108,a595c1ce4c9d572cf53513570b9f1a263d7867f2,mjg59,linux,wild,NA,NA,non-security
22109,31327a74b86728e201fcedd0acaecf69d077bf1d,dovecot,core,wild,NA,NA,non-security
22110,4cdfe84b51420c9ac95c7133da2d4c8a191094af,stoth68000,media-tree,wild,NA,NA,non-security
22111,3420c1f5e6c6dd4fe51be4d98da69b3197d608df,acpica,acpica,wild,NA,NA,non-security
22112,335a64a5a958002bc238c90de695e120c3c8c120,mjg59,linux,wild,NA,NA,non-security
22113,0ded5cf3602ce939ce4530849489d2f35117fe63,ImageMagick,ImageMagick,wild,NA,NA,non-security
22114,aefb9196cfb60c534ce1ce31db38940f3bf4df83,curl,curl,wild,NA,NA,non-security
22115,144bd6fe420f99ab07f0deae4decce7c527a9c68,dovecot,core,wild,NA,NA,non-security
22116,ca1b34b8871e8b8ce4a40589778c85118d4637c4,curl,curl,wild,NA,NA,non-security
22117,b272c9ce0c90e1fa73275c038689b14e0f66ada2,openbsd,src,wild,NA,NA,non-security
22118,a9bd53bc49ee8984633e57c1d9d45111c58e9457,torvalds,linux,wild,NA,NA,non-security
